imgName,face_x,face_y,face_w,face_h,eye1_x,eye1_y,eye2_x,eye2_y,occluder_x,occluder_y,occluder_w,occluder_h,occluder_type,occluder_degree,gender,race,orientation,glasses_x,glasses_y,glasses_w,glasses_h
train_00024549.jpg,9.0,23.0,156.0,156.0,57.0,62.0,128.0,65.0,22.0,94.0,139.0,155.0,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024550.jpg,85.0,10.0,81.0,81.0,101.0,30.0,140.0,27.0,7.0,31.0,80.0,77.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024551.jpg,53.0,27.0,97.0,97.0,78.0,50.0,121.0,54.0,16.0,61.0,95.0,97.0,1.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024552.jpg,2.0,27.0,107.0,107.0,12.0,55.0,55.0,61.0,8.0,54.0,64.0,101.0,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00024553.jpg,15.0,53.0,64.0,64.0,26.0,65.0,48.0,71.0,6.0,24.0,49.0,63.0,2.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00024554.jpg,46.0,8.0,95.0,95.0,79.0,26.0,122.0,21.0,8.0,30.0,90.0,89.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024555.jpg,52.0,36.0,85.0,85.0,82.0,55.0,122.0,56.0,19.0,53.0,78.0,87.0,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024556.jpg,31.0,1.0,110.0,110.0,53.0,22.0,103.0,24.0,10.0,43.0,81.0,115.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024557.jpg,49.0,28.0,89.0,89.0,75.0,49.0,114.0,49.0,15.0,38.0,91.0,89.0,2.0,3.0,1.0,2.0,3.0,6.0,12.0,82.0,28.0
train_00024558.jpg,50.0,38.0,97.0,97.0,64.0,57.0,100.0,62.0,5.0,35.0,81.0,96.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024559.jpg,48.0,23.0,121.0,121.0,72.0,53.0,121.0,52.0,9.0,40.0,103.0,118.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024560.jpg,31.0,50.0,105.0,105.0,59.0,81.0,104.0,65.0,11.0,40.0,120.0,110.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024561.jpg,24.0,33.0,89.0,89.0,46.0,57.0,75.0,46.0,14.0,33.0,80.0,83.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024562.jpg,20.0,31.0,131.0,131.0,40.0,88.0,80.0,64.0,23.0,67.0,125.0,133.0,2.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00024563.jpg,5.0,75.0,77.0,77.0,42.0,89.0,66.0,95.0,9.0,28.0,74.0,79.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024564.jpg,24.0,45.0,133.0,133.0,60.0,76.0,116.0,80.0,6.0,42.0,128.0,131.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024565.jpg,6.0,11.0,148.0,148.0,37.0,38.0,102.0,42.0,7.0,51.0,138.0,144.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024566.jpg,52.0,2.0,86.0,86.0,70.0,17.0,112.0,24.0,8.0,31.0,64.0,88.0,3.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024567.jpg,43.0,15.0,116.0,116.0,86.0,49.0,135.0,43.0,22.0,48.0,125.0,126.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024568.jpg,26.0,26.0,142.0,142.0,47.0,71.0,133.0,72.0,3.0,61.0,142.0,154.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024569.jpg,57.0,2.0,114.0,114.0,97.0,6.0,150.0,21.0,7.0,34.0,103.0,125.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024570.jpg,80.0,22.0,77.0,77.0,126.0,44.0,-1.0,-1.0,21.0,31.0,71.0,84.0,1.0,3.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00024571.jpg,45.0,1.0,93.0,93.0,67.0,22.0,107.0,21.0,6.0,36.0,75.0,93.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024572.jpg,26.0,42.0,103.0,103.0,46.0,69.0,90.0,68.0,6.0,37.0,97.0,102.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024573.jpg,64.0,39.0,94.0,94.0,81.0,62.0,117.0,57.0,10.0,32.0,80.0,81.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024574.jpg,26.0,31.0,114.0,114.0,47.0,59.0,84.0,54.0,13.0,41.0,88.0,107.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024575.jpg,13.0,1.0,104.0,104.0,33.0,22.0,80.0,15.0,21.0,74.0,95.0,103.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0,92.0,42.0
train_00024576.jpg,33.0,51.0,100.0,100.0,58.0,76.0,103.0,78.0,2.0,37.0,93.0,95.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024577.jpg,31.0,41.0,129.0,129.0,60.0,72.0,120.0,71.0,9.0,45.0,120.0,128.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024578.jpg,57.0,33.0,109.0,109.0,101.0,62.0,147.0,66.0,8.0,41.0,108.0,107.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024579.jpg,87.0,34.0,80.0,80.0,106.0,54.0,141.0,58.0,4.0,33.0,71.0,77.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024580.jpg,43.0,26.0,84.0,84.0,68.0,50.0,106.0,51.0,11.0,37.0,92.0,88.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024581.jpg,25.0,11.0,112.0,112.0,58.0,42.0,113.0,43.0,9.0,45.0,108.0,114.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024582.jpg,47.0,3.0,119.0,119.0,108.0,35.0,132.0,58.0,16.0,57.0,85.0,119.0,1.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00024583.jpg,47.0,13.0,106.0,106.0,78.0,45.0,129.0,46.0,3.0,41.0,98.0,106.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024584.jpg,93.0,2.0,77.0,77.0,125.0,17.0,151.0,34.0,6.0,27.0,55.0,71.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024585.jpg,78.0,37.0,86.0,86.0,104.0,66.0,128.0,48.0,25.0,35.0,91.0,72.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024586.jpg,59.0,39.0,100.0,100.0,88.0,62.0,130.0,66.0,7.0,33.0,92.0,91.0,2.0,3.0,2.0,2.0,3.0,5.0,17.0,91.0,42.0
train_00024587.jpg,59.0,30.0,78.0,78.0,75.0,48.0,112.0,50.0,7.0,37.0,65.0,76.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024588.jpg,38.0,47.0,101.0,101.0,69.0,69.0,116.0,73.0,11.0,35.0,95.0,106.0,1.0,3.0,1.0,2.0,3.0,10.0,10.0,89.0,30.0
train_00024589.jpg,35.0,42.0,96.0,96.0,59.0,61.0,98.0,64.0,6.0,29.0,84.0,85.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024590.jpg,59.0,59.0,65.0,65.0,75.0,75.0,100.0,75.0,12.0,29.0,56.0,66.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024591.jpg,39.0,21.0,102.0,102.0,72.0,44.0,115.0,58.0,11.0,38.0,83.0,97.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024592.jpg,73.0,77.0,84.0,84.0,91.0,92.0,122.0,93.0,4.0,28.0,73.0,70.0,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024593.jpg,27.0,13.0,112.0,112.0,56.0,41.0,104.0,41.0,9.0,39.0,106.0,107.0,2.0,3.0,2.0,2.0,3.0,2.0,14.0,105.0,52.0
train_00024594.jpg,52.0,12.0,80.0,80.0,69.0,30.0,99.0,27.0,19.0,56.0,58.0,77.0,1.0,1.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024595.jpg,37.0,33.0,80.0,80.0,55.0,52.0,93.0,56.0,7.0,36.0,76.0,80.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024596.jpg,59.0,18.0,58.0,58.0,75.0,32.0,98.0,31.0,7.0,23.0,49.0,57.0,2.0,3.0,1.0,2.0,3.0,5.0,6.0,50.0,20.0
train_00024597.jpg,111.0,39.0,64.0,64.0,124.0,55.0,149.0,50.0,12.0,29.0,63.0,60.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024598.jpg,24.0,37.0,123.0,123.0,51.0,66.0,101.0,61.0,19.0,47.0,108.0,97.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024599.jpg,35.0,18.0,99.0,99.0,73.0,39.0,119.0,44.0,15.0,42.0,90.0,95.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024600.jpg,12.0,4.0,145.0,145.0,35.0,28.0,100.0,27.0,12.0,50.0,141.0,127.0,2.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00024601.jpg,35.0,6.0,104.0,104.0,67.0,31.0,112.0,34.0,17.0,45.0,96.0,99.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024602.jpg,45.0,19.0,113.0,113.0,78.0,52.0,122.0,43.0,21.0,45.0,98.0,108.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024603.jpg,48.0,27.0,86.0,86.0,77.0,51.0,112.0,62.0,2.0,38.0,78.0,85.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024604.jpg,56.0,69.0,105.0,105.0,82.0,106.0,133.0,104.0,7.0,65.0,107.0,107.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024605.jpg,44.0,4.0,93.0,93.0,72.0,24.0,113.0,25.0,8.0,27.0,90.0,93.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024606.jpg,36.0,24.0,82.0,82.0,62.0,46.0,98.0,46.0,13.0,36.0,82.0,83.0,2.0,3.0,1.0,2.0,3.0,6.0,11.0,76.0,24.0
train_00024607.jpg,29.0,3.0,123.0,123.0,61.0,23.0,129.0,28.0,6.0,46.0,120.0,119.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024608.jpg,36.0,7.0,136.0,136.0,81.0,36.0,135.0,41.0,24.0,53.0,122.0,132.0,2.0,3.0,2.0,2.0,3.0,18.0,10.0,108.0,52.0
train_00024609.jpg,74.0,20.0,68.0,68.0,95.0,36.0,126.0,41.0,6.0,32.0,65.0,67.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024610.jpg,63.0,101.0,78.0,78.0,82.0,114.0,121.0,110.0,3.0,26.0,80.0,80.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024611.jpg,43.0,3.0,98.0,98.0,64.0,16.0,118.0,15.0,5.0,32.0,89.0,95.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024612.jpg,39.0,30.0,102.0,102.0,65.0,47.0,113.0,46.0,12.0,30.0,95.0,100.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024613.jpg,33.0,13.0,88.0,88.0,72.0,36.0,106.0,41.0,15.0,54.0,79.0,90.0,2.0,2.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00024614.jpg,7.0,62.0,59.0,59.0,21.0,79.0,44.0,70.0,23.0,30.0,63.0,60.0,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024615.jpg,33.0,31.0,127.0,127.0,65.0,59.0,130.0,69.0,5.0,50.0,122.0,122.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024616.jpg,33.0,24.0,101.0,101.0,63.0,46.0,109.0,50.0,3.0,52.0,91.0,98.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024617.jpg,66.0,16.0,67.0,67.0,85.0,33.0,112.0,32.0,8.0,23.0,65.0,58.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024618.jpg,39.0,39.0,104.0,104.0,69.0,63.0,117.0,68.0,6.0,42.0,97.0,100.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024619.jpg,82.0,1.0,80.0,80.0,117.0,6.0,143.0,34.0,2.0,19.0,52.0,70.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024620.jpg,61.0,2.0,102.0,102.0,92.0,16.0,134.0,16.0,8.0,37.0,101.0,99.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024621.jpg,70.0,44.0,93.0,93.0,94.0,63.0,127.0,63.0,12.0,54.0,85.0,95.0,2.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024622.jpg,82.0,22.0,77.0,77.0,96.0,39.0,126.0,36.0,5.0,26.0,76.0,72.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024623.jpg,95.0,42.0,39.0,39.0,117.0,51.0,-1.0,-1.0,6.0,19.0,32.0,39.0,2.0,3.0,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0
train_00024624.jpg,61.0,33.0,65.0,65.0,79.0,46.0,106.0,50.0,4.0,22.0,57.0,58.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024625.jpg,11.0,10.0,121.0,121.0,26.0,40.0,73.0,34.0,3.0,49.0,102.0,124.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024626.jpg,75.0,11.0,80.0,80.0,94.0,30.0,129.0,42.0,2.0,36.0,63.0,78.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024627.jpg,58.0,18.0,87.0,87.0,83.0,40.0,122.0,46.0,7.0,32.0,77.0,84.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024628.jpg,86.0,42.0,35.0,35.0,95.0,51.0,111.0,50.0,2.0,12.0,33.0,36.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024628.jpg,128.0,73.0,48.0,48.0,140.0,84.0,159.0,77.0,9.0,15.0,59.0,53.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024629.jpg,51.0,26.0,82.0,82.0,70.0,44.0,113.0,46.0,12.0,41.0,81.0,86.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024630.jpg,46.0,36.0,52.0,52.0,62.0,52.0,85.0,51.0,8.0,26.0,55.0,55.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024631.jpg,45.0,59.0,102.0,102.0,72.0,81.0,-1.0,-1.0,2.0,40.0,81.0,106.0,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00024632.jpg,58.0,51.0,76.0,76.0,76.0,66.0,115.0,66.0,4.0,23.0,78.0,76.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024633.jpg,49.0,43.0,106.0,106.0,80.0,71.0,129.0,76.0,8.0,41.0,93.0,103.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024634.jpg,8.0,3.0,79.0,79.0,46.0,15.0,79.0,22.0,17.0,36.0,78.0,81.0,2.0,3.0,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00024635.jpg,59.0,9.0,104.0,104.0,83.0,31.0,124.0,26.0,13.0,53.0,96.0,100.0,1.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024636.jpg,96.0,22.0,76.0,76.0,115.0,36.0,155.0,39.0,7.0,35.0,70.0,70.0,3.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024637.jpg,42.0,7.0,114.0,114.0,82.0,23.0,122.0,38.0,13.0,75.0,98.0,105.0,1.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024638.jpg,27.0,9.0,107.0,107.0,49.0,36.0,100.0,22.0,13.0,42.0,110.0,102.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024639.jpg,72.0,9.0,54.0,54.0,81.0,15.0,101.0,18.0,5.0,24.0,46.0,54.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024640.jpg,54.0,32.0,95.0,95.0,72.0,57.0,116.0,59.0,6.0,39.0,88.0,94.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024641.jpg,46.0,27.0,96.0,96.0,69.0,49.0,113.0,49.0,5.0,43.0,92.0,94.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024642.jpg,20.0,25.0,97.0,97.0,49.0,46.0,93.0,52.0,8.0,38.0,93.0,94.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024643.jpg,95.0,11.0,68.0,68.0,109.0,42.0,133.0,23.0,28.0,27.0,74.0,63.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024644.jpg,62.0,5.0,89.0,89.0,88.0,22.0,129.0,24.0,13.0,29.0,82.0,83.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024645.jpg,45.0,45.0,94.0,94.0,70.0,67.0,113.0,72.0,5.0,35.0,95.0,107.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024646.jpg,112.0,109.0,55.0,55.0,127.0,117.0,157.0,121.0,4.0,17.0,54.0,56.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024647.jpg,63.0,26.0,99.0,99.0,84.0,45.0,130.0,51.0,7.0,44.0,93.0,97.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024648.jpg,38.0,39.0,72.0,72.0,73.0,57.0,96.0,57.0,21.0,26.0,63.0,68.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024649.jpg,51.0,36.0,75.0,75.0,70.0,54.0,101.0,61.0,2.0,30.0,63.0,75.0,2.0,3.0,2.0,2.0,3.0,1.0,8.0,68.0,33.0
train_00024650.jpg,39.0,64.0,113.0,113.0,61.0,88.0,114.0,83.0,11.0,37.0,104.0,114.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024651.jpg,32.0,46.0,99.0,99.0,56.0,77.0,106.0,69.0,16.0,42.0,102.0,109.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024652.jpg,57.0,13.0,65.0,65.0,67.0,32.0,101.0,33.0,9.0,33.0,62.0,68.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024653.jpg,3.0,37.0,67.0,67.0,22.0,54.0,56.0,51.0,8.0,27.0,70.0,72.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024654.jpg,47.0,33.0,96.0,96.0,71.0,54.0,116.0,58.0,3.0,44.0,94.0,103.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024655.jpg,34.0,2.0,40.0,40.0,42.0,6.0,63.0,8.0,2.0,12.0,38.0,38.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024655.jpg,127.0,4.0,45.0,45.0,132.0,11.0,152.0,18.0,1.0,19.0,32.0,43.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024655.jpg,30.0,114.0,41.0,41.0,41.0,127.0,59.0,125.0,8.0,18.0,46.0,43.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024655.jpg,114.0,109.0,44.0,44.0,130.0,120.0,147.0,121.0,4.0,18.0,40.0,40.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024656.jpg,54.0,55.0,96.0,96.0,75.0,78.0,116.0,77.0,7.0,42.0,86.0,94.0,2.0,3.0,1.0,2.0,3.0,3.0,10.0,84.0,34.0
train_00024657.jpg,29.0,5.0,109.0,109.0,51.0,49.0,100.0,27.0,32.0,55.0,114.0,103.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024658.jpg,6.0,42.0,54.0,54.0,19.0,59.0,40.0,54.0,11.0,25.0,52.0,54.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024659.jpg,55.0,61.0,71.0,71.0,95.0,76.0,113.0,75.0,19.0,23.0,63.0,65.0,1.0,3.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00024660.jpg,39.0,43.0,89.0,89.0,65.0,67.0,106.0,69.0,5.0,40.0,84.0,86.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024661.jpg,72.0,29.0,52.0,52.0,87.0,43.0,113.0,41.0,8.0,22.0,54.0,56.0,2.0,3.0,1.0,2.0,3.0,3.0,5.0,48.0,16.0
train_00024662.jpg,67.0,43.0,32.0,32.0,71.0,50.0,85.0,51.0,2.0,12.0,22.0,34.0,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00024662.jpg,118.0,62.0,34.0,34.0,122.0,71.0,135.0,70.0,2.0,14.0,28.0,34.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024663.jpg,29.0,42.0,134.0,134.0,56.0,91.0,135.0,92.0,11.0,83.0,127.0,152.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024664.jpg,32.0,2.0,86.0,86.0,55.0,8.0,98.0,9.0,10.0,16.0,80.0,78.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,76.0,22.0
train_00024665.jpg,30.0,24.0,117.0,117.0,59.0,66.0,111.0,51.0,18.0,53.0,107.0,110.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024666.jpg,62.0,44.0,63.0,63.0,75.0,62.0,107.0,65.0,6.0,29.0,59.0,62.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024667.jpg,55.0,21.0,115.0,115.0,94.0,48.0,144.0,72.0,3.0,70.0,86.0,119.0,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024668.jpg,20.0,14.0,143.0,143.0,62.0,49.0,112.0,94.0,2.0,63.0,77.0,147.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024669.jpg,18.0,8.0,101.0,101.0,48.0,41.0,91.0,39.0,7.0,44.0,106.0,102.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024670.jpg,62.0,1.0,109.0,109.0,91.0,11.0,142.0,16.0,5.0,38.0,113.0,107.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,101.0,44.0
train_00024671.jpg,46.0,64.0,75.0,75.0,70.0,74.0,103.0,73.0,5.0,22.0,82.0,76.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024672.jpg,61.0,1.0,108.0,108.0,85.0,22.0,138.0,23.0,9.0,45.0,100.0,100.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024673.jpg,79.0,47.0,47.0,47.0,90.0,59.0,110.0,56.0,6.0,20.0,46.0,42.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024673.jpg,117.0,43.0,60.0,60.0,127.0,58.0,159.0,53.0,4.0,26.0,65.0,59.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024674.jpg,42.0,45.0,78.0,78.0,64.0,71.0,96.0,59.0,14.0,37.0,79.0,78.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024675.jpg,57.0,23.0,79.0,79.0,78.0,44.0,113.0,39.0,12.0,36.0,77.0,78.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024676.jpg,44.0,44.0,127.0,127.0,118.0,78.0,155.0,93.0,19.0,54.0,113.0,131.0,1.0,3.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0
train_00024677.jpg,28.0,26.0,130.0,130.0,50.0,52.0,108.0,51.0,2.0,45.0,120.0,122.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024678.jpg,10.0,45.0,95.0,95.0,28.0,77.0,64.0,68.0,11.0,51.0,92.0,97.0,3.0,2.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024679.jpg,55.0,19.0,81.0,81.0,73.0,39.0,110.0,37.0,7.0,31.0,74.0,74.0,2.0,3.0,1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024680.jpg,64.0,26.0,62.0,62.0,82.0,57.0,105.0,42.0,22.0,34.0,66.0,66.0,1.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024681.jpg,68.0,34.0,93.0,93.0,113.0,57.0,145.0,70.0,17.0,33.0,84.0,88.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024682.jpg,93.0,34.0,62.0,62.0,105.0,41.0,126.0,43.0,2.0,18.0,48.0,58.0,1.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0
train_00024683.jpg,95.0,22.0,84.0,84.0,123.0,41.0,162.0,53.0,5.0,34.0,72.0,81.0,2.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
train_00024684.jpg,32.0,43.0,91.0,91.0,48.0,62.0,84.0,69.0,4.0,41.0,78.0,90.0,2.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0
